epoch,loss,time,ram
85702,1.090588,0.000238,86348
85703,1.090588,0.002289,86348
85704,1.090588,0.002029,86348
85705,1.090588,0.002210,86348
85706,1.090588,0.002075,86348
85707,1.090588,0.002083,86348
85708,1.090587,0.001992,86348
85709,1.090587,0.002230,86348
85710,1.090587,0.001950,86348
85711,1.090587,0.001459,86348
85712,1.090587,0.001676,86476
85713,1.090587,0.001780,86476
85714,1.090587,0.002049,86476
85715,1.090587,0.002212,86476
85716,1.090587,0.001934,86476
85717,1.090587,0.000207,86476
85718,1.090587,0.000205,86476
85719,1.090587,0.000240,86476
85720,1.090587,0.000268,86476
85721,1.090586,0.000226,86476
85722,1.090586,0.000256,86476
85723,1.090586,0.000215,86476
85724,1.090586,0.000237,86476
85725,1.090586,0.000223,86476
85726,1.090586,0.000270,86476
85727,1.090586,0.000229,86476
85728,1.090586,0.000217,86476
85729,1.090586,0.000238,86476
85730,1.090586,0.000253,86476
85731,1.090586,0.000224,86476
85732,1.090586,0.000206,86476
85733,1.090586,0.000246,86476
85734,1.090585,0.000252,86476
85735,1.090585,0.000222,86476
85736,1.090585,0.000233,86476
85737,1.090585,0.000233,86476
85738,1.090585,0.000233,86476
85739,1.090585,0.000237,86476
85740,1.090585,0.000243,86476
85741,1.090585,0.000274,86476
85742,1.090585,0.000224,86476
85743,1.090585,0.000299,86476
85744,1.090585,0.000228,86476
85745,1.090585,0.000292,86476
85746,1.090585,0.000207,86476
85747,1.090584,0.000289,86476
85748,1.090584,0.000246,86476
85749,1.090584,0.000242,86476
85750,1.090584,0.000217,86476
85751,1.090584,0.000273,86476
85752,1.090584,0.000209,86476
85753,1.090584,0.000241,86476
85754,1.090584,0.000240,86476
85755,1.090584,0.000243,86476
85756,1.090584,0.000207,86476
85757,1.090584,0.000209,86476
85758,1.090584,0.000240,86476
85759,1.090584,0.000264,86476
85760,1.090583,0.000212,86476
85761,1.090583,0.000217,86476
85762,1.090583,0.000274,86476
85763,1.090583,0.000267,86476
85764,1.090583,0.000241,86476
85765,1.090583,0.000213,86476
85766,1.090583,0.000311,86476
85767,1.090583,0.000259,86476
85768,1.090583,0.000204,86476
85769,1.090583,0.000229,86476
85770,1.090583,0.000222,86476
85771,1.090583,0.000268,86476
85772,1.090583,0.000199,86476
85773,1.090582,0.000224,86476
85774,1.090582,0.000236,86476
85775,1.090582,0.000317,86476
85776,1.090582,0.000280,86476
85777,1.090582,0.000260,86476
85778,1.090582,0.000293,86476
85779,1.090582,0.000231,86476
85780,1.090582,0.000271,86476
85781,1.090582,0.000204,86476
85782,1.090582,0.000256,86476
85783,1.090582,0.000221,86476
85784,1.090582,0.000276,86476
85785,1.090582,0.000232,86476
85786,1.090581,0.000222,86476
85787,1.090581,0.000250,86476
85788,1.090581,0.000277,86476
85789,1.090581,0.000204,86476
85790,1.090581,0.000204,86476
85791,1.090581,0.000269,86476
85792,1.090581,0.000257,86476
85793,1.090581,0.000271,86476
85794,1.090581,0.000311,86476
85795,1.090581,0.000296,86476
85796,1.090581,0.000236,86476
85797,1.090581,0.000282,86476
85798,1.090581,0.000225,86476
85799,1.090580,0.000242,86476
85800,1.090580,0.000380,86476
85801,1.090580,0.001320,86476
85802,1.090580,0.000214,86476
85803,1.090580,0.000212,86476
85804,1.090580,0.000286,86476
85805,1.090580,0.000265,86476
85806,1.090580,0.000307,86476
85807,1.090580,0.000206,86476
85808,1.090580,0.000242,86476
85809,1.090580,0.000226,86476
85810,1.090580,0.000501,86476
85811,1.090580,0.000279,86476
85812,1.090579,0.000259,86476
85813,1.090579,0.000356,86476
85814,1.090579,0.001628,86476
85815,1.090579,0.000254,86476
85816,1.090579,0.000684,86476
85817,1.090579,0.000290,86476
85818,1.090579,0.000246,86476
85819,1.090579,0.000460,86476
85820,1.090579,0.000286,86476
85821,1.090579,0.000280,86476
85822,1.090579,0.000240,86476
85823,1.090579,0.000239,86476
85824,1.090579,0.000273,86476
85825,1.090578,0.000228,86476
85826,1.090578,0.000285,86476
85827,1.090578,0.000242,86476
85828,1.090578,0.000264,86476
85829,1.090578,0.000245,86476
85830,1.090578,0.000309,86476
85831,1.090578,0.000235,86476
85832,1.090578,0.000233,86476
85833,1.090578,0.000250,86476
85834,1.090578,0.000345,86476
85835,1.090578,0.000257,86476
85836,1.090578,0.000237,86476
85837,1.090578,0.000254,86476
85838,1.090577,0.000223,86476
85839,1.090577,0.000275,86476
85840,1.090577,0.000235,86476
85841,1.090577,0.000253,86476
85842,1.090577,0.000234,86476
85843,1.090577,0.000386,86476
85844,1.090577,0.000229,86476
85845,1.090577,0.000231,86476
85846,1.090577,0.000271,86604
85847,1.090577,0.000253,86604
85848,1.090577,0.000603,86604
85849,1.090577,0.000207,86604
85850,1.090577,0.000253,86604
85851,1.090576,0.000393,86604
85852,1.090576,0.000243,86604
85853,1.090576,0.000254,86604
85854,1.090576,0.000273,86604
85855,1.090576,0.000288,86604
85856,1.090576,0.000224,86604
85857,1.090576,0.000252,86604
85858,1.090576,0.000220,86604
85859,1.090576,0.000303,86604
85860,1.090576,0.000231,86604
85861,1.090576,0.000396,86604
85862,1.090576,0.000259,86604
85863,1.090576,0.000239,86604
85864,1.090576,0.000290,86604
85865,1.090575,0.000244,86604
85866,1.090575,0.000260,86604
85867,1.090575,0.000232,86604
85868,1.090575,0.000252,86604
85869,1.090575,0.000229,86604
85870,1.090575,0.000237,86604
85871,1.090575,0.000228,86604
85872,1.090575,0.000219,86604
85873,1.090575,0.000213,86604
85874,1.090575,0.000259,86604
85875,1.090575,0.000232,86604
85876,1.090575,0.000248,86604
85877,1.090575,0.000211,86604
85878,1.090574,0.000240,86604
85879,1.090574,0.000257,86604
85880,1.090574,0.000261,86604
85881,1.090574,0.000208,86604
85882,1.090574,0.000245,86604
85883,1.090574,0.000239,86604
85884,1.090574,0.000262,86604
85885,1.090574,0.000211,86604
85886,1.090574,0.000242,86604
85887,1.090574,0.000262,86604
85888,1.090574,0.000251,86604
85889,1.090574,0.000220,86604
85890,1.090574,0.000247,86604
85891,1.090573,0.000268,86604
85892,1.090573,0.000253,86604
85893,1.090573,0.000240,86604
85894,1.090573,0.000241,86604
85895,1.090573,0.000293,86604
85896,1.090573,0.000261,86604
85897,1.090573,0.000390,86604
85898,1.090573,0.000225,86604
85899,1.090573,0.000259,86604
85900,1.090573,0.000216,86604
85901,1.090573,0.000280,86604
85902,1.090573,0.000235,86604
85903,1.090573,0.000235,86604
85904,1.090572,0.000233,86604
85905,1.090572,0.000261,86604
85906,1.090572,0.000229,86604
85907,1.090572,0.000220,86604
85908,1.090572,0.000260,86604
85909,1.090572,0.000256,86604
85910,1.090572,0.000236,86604
85911,1.090572,0.000233,86604
85912,1.090572,0.000216,86604
85913,1.090572,0.000277,86604
85914,1.090572,0.000221,86604
85915,1.090572,0.000211,86604
85916,1.090572,0.000270,86604
85917,1.090571,0.000263,86604
85918,1.090571,0.000281,86604
85919,1.090571,0.000245,86604
85920,1.090571,0.000301,86604
85921,1.090571,0.000236,86604
85922,1.090571,0.000302,86604
85923,1.090571,0.000226,86604
85924,1.090571,0.000336,86604
85925,1.090571,0.000231,86604
85926,1.090571,0.000277,86604
85927,1.090571,0.000218,86604
85928,1.090571,0.000261,86604
85929,1.090571,0.000243,86604
85930,1.090570,0.000227,86604
85931,1.090570,0.000258,86604
85932,1.090570,0.000271,86604
85933,1.090570,0.000206,86604
85934,1.090570,0.000242,86604
85935,1.090570,0.000232,86604
85936,1.090570,0.000223,86604
85937,1.090570,0.000269,86604
85938,1.090570,0.000349,86604
85939,1.090570,0.000285,86604
85940,1.090570,0.000212,86604
85941,1.090570,0.000202,86604
85942,1.090570,0.000223,86604
85943,1.090569,0.000288,86604
85944,1.090569,0.000204,86604
85945,1.090569,0.000235,86604
85946,1.090569,0.000222,86604
85947,1.090569,0.000368,86604
85948,1.090569,0.002463,86604
85949,1.090569,0.000221,86604
85950,1.090569,0.000255,86604
85951,1.090569,0.000270,86604
85952,1.090569,0.001300,86604
85953,1.090569,0.000334,86604
85954,1.090569,0.000870,86604
85955,1.090569,0.000282,86604
85956,1.090568,0.000273,86604
85957,1.090568,0.000274,86604
85958,1.090568,0.000241,86604
85959,1.090568,0.000290,86604
85960,1.090568,0.000239,86604
85961,1.090568,0.000214,86604
85962,1.090568,0.000218,86604
85963,1.090568,0.000234,86604
85964,1.090568,0.000348,86604
85965,1.090568,0.000207,86604
85966,1.090568,0.000221,86604
85967,1.090568,0.000215,86604
85968,1.090568,0.000264,86604
85969,1.090567,0.000218,86604
85970,1.090567,0.000229,86604
85971,1.090567,0.000233,86604
85972,1.090567,0.000227,86604
85973,1.090567,0.001028,86604
85974,1.090567,0.000275,86604
85975,1.090567,0.000205,86604
85976,1.090567,0.000314,86604
85977,1.090567,0.000236,86604
85978,1.090567,0.000210,86604
85979,1.090567,0.000440,86604
85980,1.090567,0.000294,86732
85981,1.090567,0.000265,86732
85982,1.090566,0.003092,86732
85983,1.090566,0.000354,86732
85984,1.090566,0.000282,86732
85985,1.090566,0.000267,86732
85986,1.090566,0.000267,86732
85987,1.090566,0.001375,86732
85988,1.090566,0.000219,86732
85989,1.090566,0.000244,86732
85990,1.090566,0.000225,86732
85991,1.090566,0.000288,86732
85992,1.090566,0.000274,86732
85993,1.090566,0.000318,86732
85994,1.090566,0.000208,86732
85995,1.090565,0.000223,86732
85996,1.090565,0.000246,86732
85997,1.090565,0.001041,86732
85998,1.090565,0.000234,86732
85999,1.090565,0.000227,86732
86000,1.090565,0.000215,86732
86001,1.090565,0.000275,86732
86002,1.090565,0.000251,86732
86003,1.090565,0.000274,86732
86004,1.090565,0.000224,86732
86005,1.090565,0.000245,86732
86006,1.090565,0.000316,86732
86007,1.090565,0.000227,86732
86008,1.090565,0.000303,86732
86009,1.090564,0.000207,86732
86010,1.090564,0.000328,86732
86011,1.090564,0.000257,86732
86012,1.090564,0.000258,86732
86013,1.090564,0.000255,86732
86014,1.090564,0.000223,86732
86015,1.090564,0.000253,86732
86016,1.090564,0.000237,86732
86017,1.090564,0.000254,86732
86018,1.090564,0.000380,86732
86019,1.090564,0.000260,86732
86020,1.090564,0.000259,86732
86021,1.090564,0.000239,86732
86022,1.090563,0.000267,86732
86023,1.090563,0.000212,86732
86024,1.090563,0.000245,86732
86025,1.090563,0.000213,86732
86026,1.090563,0.000242,86732
86027,1.090563,0.000331,86732
86028,1.090563,0.000231,86732
86029,1.090563,0.000285,86732
86030,1.090563,0.000219,86732
86031,1.090563,0.000272,86732
86032,1.090563,0.000215,86732
86033,1.090563,0.000275,86732
86034,1.090563,0.000222,86732
86035,1.090562,0.000241,86732
86036,1.090562,0.000214,86732
86037,1.090562,0.000241,86732
86038,1.090562,0.000217,86732
86039,1.090562,0.000308,86732
86040,1.090562,0.000203,86732
86041,1.090562,0.000680,86732
86042,1.090562,0.000227,86732
86043,1.090562,0.000247,86732
86044,1.090562,0.000247,86732
86045,1.090562,0.000236,86732
86046,1.090562,0.000273,86732
86047,1.090562,0.000226,86732
86048,1.090561,0.000256,86732
86049,1.090561,0.000279,86732
86050,1.090561,0.000533,86732
86051,1.090561,0.000284,86732
86052,1.090561,0.000221,86732
86053,1.090561,0.000213,86732
86054,1.090561,0.000843,86732
86055,1.090561,0.000205,86732
86056,1.090561,0.000237,86732
86057,1.090561,0.000326,86732
86058,1.090561,0.000247,86732
86059,1.090561,0.000270,86732
86060,1.090561,0.000267,86732
86061,1.090560,0.001843,86732
86062,1.090560,0.002792,86732
86063,1.090560,0.002079,86732
86064,1.090560,0.001990,86732
86065,1.090560,0.002042,86732
86066,1.090560,0.002083,86732
86067,1.090560,0.001887,86732
86068,1.090560,0.002090,86732
86069,1.090560,0.002295,86732
86070,1.090560,0.001878,86732
86071,1.090560,0.002085,86732
86072,1.090560,0.002343,86732
86073,1.090560,0.002120,86732
86074,1.090559,0.002131,86732
86075,1.090559,0.000282,86732
86076,1.090559,0.000329,86732
86077,1.090559,0.000376,86732
86078,1.090559,0.000279,86732
86079,1.090559,0.000276,86732
86080,1.090559,0.000243,86732
86081,1.090559,0.000256,86732
86082,1.090559,0.000280,86732
86083,1.090559,0.000233,86732
86084,1.090559,0.000246,86732
86085,1.090559,0.000295,86732
86086,1.090559,0.042880,86732
86087,1.090558,0.000252,86732
86088,1.090558,0.000491,86732
86089,1.090558,0.000227,86732
86090,1.090558,0.000226,86732
86091,1.090558,0.000243,86732
86092,1.090558,0.000214,86732
86093,1.090558,0.000241,86732
86094,1.090558,0.000319,86732
86095,1.090558,0.000274,86732
86096,1.090558,0.000228,86732
86097,1.090558,0.000253,86732
86098,1.090558,0.000226,86732
86099,1.090558,0.000289,86732
86100,1.090557,0.000243,86732
86101,1.090557,0.000260,86732
86102,1.090557,0.000243,86732
86103,1.090557,0.000251,86732
86104,1.090557,0.000232,86732
86105,1.090557,0.000228,86732
86106,1.090557,0.000333,86732
86107,1.090557,0.000256,86732
86108,1.090557,0.000321,86732
86109,1.090557,0.000220,86732
86110,1.090557,0.000407,86732
86111,1.090557,0.000218,86732
86112,1.090557,0.000260,86732
86113,1.090556,0.000219,86732
86114,1.090556,0.000241,86732
86115,1.090556,0.000207,86860
86116,1.090556,0.000250,86860
86117,1.090556,0.000211,86860
86118,1.090556,0.000235,86860
86119,1.090556,0.000204,86860
86120,1.090556,0.000245,86860
86121,1.090556,0.000355,86860
86122,1.090556,0.000264,86860
86123,1.090556,0.000289,86860
86124,1.090556,0.000252,86860
86125,1.090556,0.000289,86860
86126,1.090556,0.000225,86860
86127,1.090555,0.000832,86860
86128,1.090555,0.000419,86860
86129,1.090555,0.000315,86860
86130,1.090555,0.000210,86860
86131,1.090555,0.000572,86860
86132,1.090555,0.000297,86860
86133,1.090555,0.000239,86860
86134,1.090555,0.000338,86860
86135,1.090555,0.000223,86860
86136,1.090555,0.000300,86860
86137,1.090555,0.000211,86860
86138,1.090555,0.000256,86860
86139,1.090555,0.000206,86860
86140,1.090554,0.000279,86860
86141,1.090554,0.000217,86860
86142,1.090554,0.000237,86860
86143,1.090554,0.000251,86860
86144,1.090554,0.000269,86860
86145,1.090554,0.000208,86860
86146,1.090554,0.000213,86860
86147,1.090554,0.000227,86860
86148,1.090554,0.000253,86860
86149,1.090554,0.000222,86860
86150,1.090554,0.000356,86860
86151,1.090554,0.000268,86860
86152,1.090554,0.000227,86860
86153,1.090553,0.000322,86860
86154,1.090553,0.000208,86860
86155,1.090553,0.000278,86860
86156,1.090553,0.000239,86860
86157,1.090553,0.000390,86860
86158,1.090553,0.000220,86860
86159,1.090553,0.000259,86860
86160,1.090553,0.000232,86860
86161,1.090553,0.000279,86860
86162,1.090553,0.000218,86860
86163,1.090553,0.000224,86860
86164,1.090553,0.000277,86860
86165,1.090553,0.000296,86860
86166,1.090552,0.000286,86860
86167,1.090552,0.000220,86860
86168,1.090552,0.000297,86860
86169,1.090552,0.000246,86860
86170,1.090552,0.000228,86860
86171,1.090552,0.000224,86860
86172,1.090552,0.000289,86860
86173,1.090552,0.000210,86860
86174,1.090552,0.000227,86860
86175,1.090552,0.000256,86860
86176,1.090552,0.000230,86860
86177,1.090552,0.000241,86860
86178,1.090552,0.000246,86860
86179,1.090551,0.000216,86860
86180,1.090551,0.000230,86860
86181,1.090551,0.002008,86860
86182,1.090551,0.000592,86860
86183,1.090551,0.000303,86860
86184,1.090551,0.000261,86860
86185,1.090551,0.000250,86860
86186,1.090551,0.000315,86860
86187,1.090551,0.000224,86860
86188,1.090551,0.000234,86860
86189,1.090551,0.000214,86860
86190,1.090551,0.000409,86860
86191,1.090551,0.000341,86860
86192,1.090550,0.001575,86860
86193,1.090550,0.000209,86860
86194,1.090550,0.000292,86860
86195,1.090550,0.000316,86860
86196,1.090550,0.000305,86860
86197,1.090550,0.000220,86860
86198,1.090550,0.000242,86860
86199,1.090550,0.000375,86860
86200,1.090550,0.000242,86860
86201,1.090550,0.000257,86860
86202,1.090550,0.000251,86860
86203,1.090550,0.000301,86860
86204,1.090550,0.000444,86860
86205,1.090550,0.000245,86860
86206,1.090549,0.000275,86860
86207,1.090549,0.000234,86860
86208,1.090549,0.000271,86860
86209,1.090549,0.001924,86860
86210,1.090549,0.002153,86860
86211,1.090549,0.002161,86860
86212,1.090549,0.001814,86860
86213,1.090549,0.001644,86860
86214,1.090549,0.000723,86860
86215,1.090549,0.001774,86860
86216,1.090549,0.000435,86860
86217,1.090549,0.000929,86860
86218,1.090549,0.000324,86860
86219,1.090548,0.000272,86860
86220,1.090548,0.000250,86860
86221,1.090548,0.000244,86860
86222,1.090548,0.000269,86860
86223,1.090548,0.000259,86860
86224,1.090548,0.000396,86860
86225,1.090548,0.000271,86860
86226,1.090548,0.000273,86860
86227,1.090548,0.000199,86860
86228,1.090548,0.000210,86860
86229,1.090548,0.000234,86860
86230,1.090548,0.000359,86860
86231,1.090548,0.001696,86860
86232,1.090547,0.000242,86860
86233,1.090547,0.000270,86860
86234,1.090547,0.000240,86860
86235,1.090547,0.000255,86860
86236,1.090547,0.000269,86860
86237,1.090547,0.000269,86860
86238,1.090547,0.000211,86860
86239,1.090547,0.000310,86860
86240,1.090547,0.002540,86860
86241,1.090547,0.000677,86860
86242,1.090547,0.000296,86860
86243,1.090547,0.000244,86860
86244,1.090547,0.000281,86860
86245,1.090546,0.000232,86860
86246,1.090546,0.000237,86860
86247,1.090546,0.000398,86860
86248,1.090546,0.000253,86860
86249,1.090546,0.000282,86988
86250,1.090546,0.000210,86988
86251,1.090546,0.000252,86988
86252,1.090546,0.000250,86988
86253,1.090546,0.000252,86988
86254,1.090546,0.000240,86988
86255,1.090546,0.000269,86988
86256,1.090546,0.000276,86988
86257,1.090546,0.000454,86988
86258,1.090545,0.000315,86988
86259,1.090545,0.000219,86988
86260,1.090545,0.000218,86988
86261,1.090545,0.000239,86988
86262,1.090545,0.000255,86988
86263,1.090545,0.000224,86988
86264,1.090545,0.000237,86988
86265,1.090545,0.000227,86988
86266,1.090545,0.000256,86988
86267,1.090545,0.000236,86988
86268,1.090545,0.001159,86988
86269,1.090545,0.000207,86988
86270,1.090545,0.000242,86988
86271,1.090544,0.000285,86988
86272,1.090544,0.000210,86988
86273,1.090544,0.000253,86988
86274,1.090544,0.000225,86988
86275,1.090544,0.000298,86988
86276,1.090544,0.000226,86988
86277,1.090544,0.000233,86988
86278,1.090544,0.000497,86988
86279,1.090544,0.000278,86988
86280,1.090544,0.000325,86988
86281,1.090544,0.000245,86988
86282,1.090544,0.005662,86988
86283,1.090544,0.000245,86988
86284,1.090544,0.000253,86988
86285,1.090543,0.000221,86988
86286,1.090543,0.000228,86988
86287,1.090543,0.000358,86988
86288,1.090543,0.005362,86988
86289,1.090543,0.000215,86988
86290,1.090543,0.005659,86988
86291,1.090543,0.004325,86988
86292,1.090543,0.009850,86988
86293,1.090543,0.002577,86988
86294,1.090543,0.002006,86988
86295,1.090543,0.003408,86988
86296,1.090543,0.004354,86988
86297,1.090543,0.009929,86988
86298,1.090542,0.005434,86988
86299,1.090542,0.000268,86988
86300,1.090542,0.000291,86988
86301,1.090542,0.001619,86988
86302,1.090542,0.000291,86988
86303,1.090542,0.000236,86988
86304,1.090542,0.000217,86988
86305,1.090542,0.000222,86988
86306,1.090542,0.000248,86988
86307,1.090542,0.001511,86988
86308,1.090542,0.000283,86988
86309,1.090542,0.000266,86988
86310,1.090542,0.000374,86988
86311,1.090541,0.001495,86988
86312,1.090541,0.000255,86988
86313,1.090541,0.000277,86988
86314,1.090541,0.001095,86988
86315,1.090541,0.000262,86988
86316,1.090541,0.000229,86988
86317,1.090541,0.000236,86988
86318,1.090541,0.000225,86988
86319,1.090541,0.000214,86988
86320,1.090541,0.000225,86988
86321,1.090541,0.002118,86988
86322,1.090541,0.003782,86988
86323,1.090541,0.000283,86988
86324,1.090540,0.000294,86988
86325,1.090540,0.001646,86988
86326,1.090540,0.001175,86988
86327,1.090540,0.000264,86988
86328,1.090540,0.000246,86988
86329,1.090540,0.000220,86988
86330,1.090540,0.009355,86988
86331,1.090540,0.008420,86988
86332,1.090540,0.000224,86988
86333,1.090540,0.000234,86988
86334,1.090540,0.000709,86988
86335,1.090540,0.000236,86988
86336,1.090540,0.001379,86988
86337,1.090539,0.000295,86988
86338,1.090539,0.002685,86988
86339,1.090539,0.000338,86988
86340,1.090539,0.000196,86988
86341,1.090539,0.003723,86988
86342,1.090539,0.000274,86988
86343,1.090539,0.000221,86988
86344,1.090539,0.003339,86988
86345,1.090539,0.000278,86988
86346,1.090539,0.000228,86988
86347,1.090539,0.003499,86988
86348,1.090539,0.000264,86988
86349,1.090539,0.000272,86988
86350,1.090538,0.000969,86988
86351,1.090538,0.000228,86988
86352,1.090538,0.000262,86988
86353,1.090538,0.000211,86988
86354,1.090538,0.000258,86988
86355,1.090538,0.000205,86988
86356,1.090538,0.000263,86988
86357,1.090538,0.000204,86988
86358,1.090538,0.000248,86988
86359,1.090538,0.000194,86988
86360,1.090538,0.000223,86988
86361,1.090538,0.000248,86988
86362,1.090538,0.000258,86988
86363,1.090538,0.000201,86988
86364,1.090537,0.000241,86988
86365,1.090537,0.000223,86988
86366,1.090537,0.000261,86988
86367,1.090537,0.000239,86988
86368,1.090537,0.000243,86988
86369,1.090537,0.000214,86988
86370,1.090537,0.000219,86988
86371,1.090537,0.000225,86988
86372,1.090537,0.000257,86988
86373,1.090537,0.000218,86988
86374,1.090537,0.000232,86988
86375,1.090537,0.000233,86988
86376,1.090537,0.000329,86988
86377,1.090536,0.000210,86988
86378,1.090536,0.000214,86988
86379,1.090536,0.000218,86988
86380,1.090536,0.000242,86988
86381,1.090536,0.000224,86988
86382,1.090536,0.000242,86988
86383,1.090536,0.000238,87116
86384,1.090536,0.000290,87116
86385,1.090536,0.000218,87116
86386,1.090536,0.000201,87116
86387,1.090536,0.000214,87116
86388,1.090536,0.000280,87116
86389,1.090536,0.000216,87116
86390,1.090535,0.000219,87116
86391,1.090535,0.000214,87116
86392,1.090535,0.000282,87116
86393,1.090535,0.000224,87116
86394,1.090535,0.000225,87116
86395,1.090535,0.000207,87116
86396,1.090535,0.000271,87116
86397,1.090535,0.000217,87116
86398,1.090535,0.000249,87116
86399,1.090535,0.000209,87116
86400,1.090535,0.000235,87116
86401,1.090535,0.000217,87116
86402,1.090535,0.000234,87116
86403,1.090534,0.000221,87116
86404,1.090534,0.000240,87116
86405,1.090534,0.000211,87116
86406,1.090534,0.000225,87116
86407,1.090534,0.000206,87116
86408,1.090534,0.000273,87116
86409,1.090534,0.000222,87116
86410,1.090534,0.000689,87116
86411,1.090534,0.000260,87116
86412,1.090534,0.000209,87116
86413,1.090534,0.000267,87116
86414,1.090534,0.000244,87116
86415,1.090534,0.000273,87116
86416,1.090533,0.000226,87116
86417,1.090533,0.000277,87116
86418,1.090533,0.000244,87116
86419,1.090533,0.000214,87116
86420,1.090533,0.000222,87116
86421,1.090533,0.000303,87116
86422,1.090533,0.000217,87116
86423,1.090533,0.000207,87116
86424,1.090533,0.000241,87116
86425,1.090533,0.000290,87116
86426,1.090533,0.000351,87116
86427,1.090533,0.000237,87116
86428,1.090533,0.000274,87116
86429,1.090533,0.000229,87116
86430,1.090532,0.000285,87116
86431,1.090532,0.000225,87116
86432,1.090532,0.000236,87116
86433,1.090532,0.000206,87116
86434,1.090532,0.000255,87116
86435,1.090532,0.000228,87116
86436,1.090532,0.000242,87116
86437,1.090532,0.000201,87116
86438,1.090532,0.000281,87116
86439,1.090532,0.000238,87116
86440,1.090532,0.000225,87116
86441,1.090532,0.000225,87116
86442,1.090532,0.000251,87116
86443,1.090531,0.000217,87116
86444,1.090531,0.000240,87116
86445,1.090531,0.000207,87116
86446,1.090531,0.000379,87116
86447,1.090531,0.000227,87116
86448,1.090531,0.000245,87116
86449,1.090531,0.000239,87116
86450,1.090531,0.000242,87116
86451,1.090531,0.000244,87116
86452,1.090531,0.000238,87116
86453,1.090531,0.000249,87116
86454,1.090531,0.000237,87116
86455,1.090531,0.000251,87116
86456,1.090530,0.000241,87116
86457,1.090530,0.000258,87116
86458,1.090530,0.000227,87116
86459,1.090530,0.000307,87116
86460,1.090530,0.000249,87116
86461,1.090530,0.000296,87116
86462,1.090530,0.000217,87116
86463,1.090530,0.000259,87116
86464,1.090530,0.000245,87116
86465,1.090530,0.000249,87116
86466,1.090530,0.000219,87116
86467,1.090530,0.000247,87116
86468,1.090530,0.000232,87116
86469,1.090529,0.000239,87116
86470,1.090529,0.000211,87116
86471,1.090529,0.000232,87116
86472,1.090529,0.000252,87116
86473,1.090529,0.000239,87116
86474,1.090529,0.000208,87116
86475,1.090529,0.000240,87116
86476,1.090529,0.000262,87116
86477,1.090529,0.000239,87116
86478,1.090529,0.000227,87116
86479,1.090529,0.000300,87116
86480,1.090529,0.000250,87116
86481,1.090529,0.000212,87116
86482,1.090529,0.000251,87116
86483,1.090528,0.000285,87116
86484,1.090528,0.000224,87116
86485,1.090528,0.000205,87116
86486,1.090528,0.000259,87116
86487,1.090528,0.000438,87116
86488,1.090528,0.000236,87116
86489,1.090528,0.000204,87116
86490,1.090528,0.000263,87116
86491,1.090528,0.000257,87116
86492,1.090528,0.000337,87116
86493,1.090528,0.000268,87116
86494,1.090528,0.000263,87116
86495,1.090528,0.000261,87116
86496,1.090527,0.000261,87116
86497,1.090527,0.000369,87116
86498,1.090527,0.000271,87116
86499,1.090527,0.002286,87116
86500,1.090527,0.001476,87116
86501,1.090527,0.000271,87116
86502,1.090527,0.000234,87116
86503,1.090527,0.000229,87116
86504,1.090527,0.000252,87116
86505,1.090527,0.000247,87116
86506,1.090527,0.000229,87116
86507,1.090527,0.000230,87116
86508,1.090527,0.000287,87116
86509,1.090526,0.000246,87116
86510,1.090526,0.000248,87116
86511,1.090526,0.000238,87116
86512,1.090526,0.000216,87116
86513,1.090526,0.000287,87116
86514,1.090526,0.000261,87116
86515,1.090526,0.000281,87116
86516,1.090526,0.000246,87116
86517,1.090526,0.000234,87116
86518,1.090526,0.000244,87244
86519,1.090526,0.000242,87244
86520,1.090526,0.000224,87244
86521,1.090526,0.000229,87244
86522,1.090525,0.000229,87244
86523,1.090525,0.000237,87244
86524,1.090525,0.000207,87244
86525,1.090525,0.000225,87244
86526,1.090525,0.000231,87244
86527,1.090525,0.000258,87244
86528,1.090525,0.000227,87244
86529,1.090525,0.000222,87244
86530,1.090525,0.000242,87244
86531,1.090525,0.000242,87244
86532,1.090525,0.000217,87244
86533,1.090525,0.000242,87244
86534,1.090525,0.000235,87244
86535,1.090525,0.000255,87244
86536,1.090524,0.000220,87244
86537,1.090524,0.000225,87244
86538,1.090524,0.000252,87244
86539,1.090524,0.000256,87244
86540,1.090524,0.000232,87244
86541,1.090524,0.000224,87244
86542,1.090524,0.000255,87244
86543,1.090524,0.000256,87244
86544,1.090524,0.000290,87244
86545,1.090524,0.000518,87244
86546,1.090524,0.000270,87244
86547,1.090524,0.000245,87244
86548,1.090524,0.000203,87244
86549,1.090523,0.000235,87244
86550,1.090523,0.000261,87244
86551,1.090523,0.000225,87244
86552,1.090523,0.000220,87244
86553,1.090523,0.000226,87244
86554,1.090523,0.000232,87244
86555,1.090523,0.000258,87244
86556,1.090523,0.000231,87244
86557,1.090523,0.000210,87244
86558,1.090523,0.000233,87244
86559,1.090523,0.000215,87244
86560,1.090523,0.000235,87244
86561,1.090523,0.000235,87244
86562,1.090522,0.000219,87244
86563,1.090522,0.000214,87244
86564,1.090522,0.000305,87244
86565,1.090522,0.000351,87244
86566,1.090522,0.000237,87244
86567,1.090522,0.000236,87244
86568,1.090522,0.000263,87244
86569,1.090522,0.000223,87244
86570,1.090522,0.000217,87244
86571,1.090522,0.000269,87244
86572,1.090522,0.000277,87244
86573,1.090522,0.000206,87244
86574,1.090522,0.000220,87244
86575,1.090521,0.000216,87244
